handle,title,description,price,category,subcategory,location,mainImage,additionalImages
toys-montessori-toys-1,Montessori Blocks,"Montessori wooden blocks in very good condition. Gently used, well-cared for. Great toy for children.",39.00,toys,montessori-toys,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Montessori%20blocks,
toys-montessori-toys-2,Montessori Puzzle,"Montessori puzzle in great condition. Well-maintained, no damage. Perfect for kids.",111.00,toys,montessori-toys,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Montessori%20puzzle,
toys-montessori-toys-3,Sensory Toy,"Sensory development toy in excellent condition. Clean, complete with all pieces. Safe and ready to play.",185.00,toys,montessori-toys,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Sensory%20toy,
toys-montessori-toys-4,Montessori Board,"Montessori activity board. Like new, barely used. All parts included. Great condition.",172.00,toys,montessori-toys,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Montessori%20board,
toys-montessori-toys-5,Wooden Toy,"Natural wooden toy in very good condition. Gently used, well-cared for. Great toy for children.",196.00,toys,montessori-toys,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Wooden%20toy,
toys-montessori-toys-6,Montessori Set,"Complete Montessori set in very good condition. Gently used, well-cared for. Great toy for children.",134.00,toys,montessori-toys,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Montessori,
toys-montessori-toys-7,Learning Toy,"Montessori learning toy in excellent condition. Clean, complete with all pieces. Safe and ready to play.",123.00,toys,montessori-toys,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Learning%20toy,
toys-montessori-toys-8,Montessori Material,"Montessori educational material in excellent condition. Clean, complete with all pieces. Safe and ready to play.",105.00,toys,montessori-toys,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Montessori%20material,
toys-montessori-toys-9,Educational Toy,"Montessori educational toy in great condition. Well-maintained, no damage. Perfect for kids.",189.00,toys,montessori-toys,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Educational%20toy,
toys-montessori-toys-10,Montessori Activity,"Montessori activity set in very good condition. Gently used, well-cared for. Great toy for children.",120.00,toys,montessori-toys,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Montessori%20activity,
auto-parts-engine-parts-1,Engine Oil Filter,High-quality engine oil filter in excellent condition. Tested and verified working. Compatible with most models.,94.00,auto-parts,engine-parts,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Engine%20oil%20filter,
auto-parts-engine-parts-2,Spark Plugs Set,"Set of spark plugs in great condition. No damage, fully functional. Includes installation instructions if available.",790.00,auto-parts,engine-parts,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Spark%20plugs,
auto-parts-engine-parts-3,Air Filter,"Air filter replacement. High-quality part, genuine or OEM equivalent. Ready to install.",104.00,auto-parts,engine-parts,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Air%20filter,
auto-parts-engine-parts-4,Timing Belt,Timing belt for engine in excellent condition. Tested and verified working. Compatible with most models.,337.00,auto-parts,engine-parts,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Timing%20belt,
auto-parts-engine-parts-5,Water Pump,"Water pump assembly in great condition. No damage, fully functional. Includes installation instructions if available.",240.00,auto-parts,engine-parts,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Water%20pump,
auto-parts-engine-parts-6,Radiator,"Car radiator. Excellent quality, well-maintained. Tested and working perfectly.",404.00,auto-parts,engine-parts,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Radiator,
auto-parts-engine-parts-7,Alternator,"Alternator unit in great condition. No damage, fully functional. Includes installation instructions if available.",391.00,auto-parts,engine-parts,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Alternator,
auto-parts-engine-parts-8,Starter Motor,"Starter motor. Excellent quality, well-maintained. Tested and working perfectly.",164.00,auto-parts,engine-parts,Dubai,https://placehold.co/800x800/7C3AED/FFFFFF?text=Starter%20motor,
auto-parts-engine-parts-9,Engine Mount,"Engine mount. High-quality part, genuine or OEM equivalent. Ready to install.",681.00,auto-parts,engine-parts,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Engine%20mount,
auto-parts-engine-parts-10,Oil Pump,"Oil pump. High-quality part, genuine or OEM equivalent. Ready to install.",144.00,auto-parts,engine-parts,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Oil%20pump,
auto-parts-body-parts-1,Car Bumper,Front or rear car bumper in excellent condition. Tested and verified working. Compatible with most models.,1286.00,auto-parts,body-parts,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Car%20bumper,
auto-parts-body-parts-2,Headlight Assembly,Complete headlight assembly in excellent condition. Tested and verified working. Compatible with most models.,1072.00,auto-parts,body-parts,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Headlight%20assembly,
auto-parts-body-parts-3,Side Mirror,Side mirror replacement in excellent condition. Tested and verified working. Compatible with most models.,924.00,auto-parts,body-parts,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Side%20mirror,
auto-parts-body-parts-4,Door Panel,"Door panel. Excellent quality, well-maintained. Tested and working perfectly.",437.00,auto-parts,body-parts,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Door%20panel,
auto-parts-body-parts-5,Hood,"Car hood in great condition. No damage, fully functional. Includes installation instructions if available.",1369.00,auto-parts,body-parts,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Hood,
auto-parts-body-parts-6,Trunk Lid,Trunk lid in very good condition. Minor wear but fully functional. Great replacement part.,447.00,auto-parts,body-parts,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Trunk%20lid,
auto-parts-body-parts-7,Fender,"Car fender. High-quality part, genuine or OEM equivalent. Ready to install.",379.00,auto-parts,body-parts,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Fender,
auto-parts-body-parts-8,Grille,"Front grille in great condition. No damage, fully functional. Includes installation instructions if available.",1039.00,auto-parts,body-parts,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Grille,
auto-parts-body-parts-9,Windshield,"Windshield glass. High-quality part, genuine or OEM equivalent. Ready to install.",460.00,auto-parts,body-parts,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Windshield,
auto-parts-body-parts-10,Body Kit,"Body kit set. Excellent quality, well-maintained. Tested and working perfectly.",1937.00,auto-parts,body-parts,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Body%20kit,
auto-parts-interior-parts-1,Car Seat,"Car seat replacement. High-quality part, genuine or OEM equivalent. Ready to install.",465.00,auto-parts,interior-parts,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Car%20seat,
auto-parts-interior-parts-2,Dashboard,"Dashboard panel. Excellent quality, well-maintained. Tested and working perfectly.",308.00,auto-parts,interior-parts,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Dashboard,
auto-parts-interior-parts-3,Steering Wheel,Steering wheel in very good condition. Minor wear but fully functional. Great replacement part.,425.00,auto-parts,interior-parts,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Steering%20wheel,
auto-parts-interior-parts-4,Center Console,Center console in excellent condition. Tested and verified working. Compatible with most models.,374.00,auto-parts,interior-parts,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Center%20console,
auto-parts-interior-parts-5,Door Handle,"Door handle. High-quality part, genuine or OEM equivalent. Ready to install.",1115.00,auto-parts,interior-parts,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Door%20handle,
auto-parts-interior-parts-6,Window Switch,"Window switch. Excellent quality, well-maintained. Tested and working perfectly.",1369.00,auto-parts,interior-parts,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Window%20switch,
auto-parts-interior-parts-7,Floor Mat,Car floor mats in excellent condition. Tested and verified working. Compatible with most models.,717.00,auto-parts,interior-parts,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Floor%20mat,
auto-parts-interior-parts-8,Headliner,"Headliner in great condition. No damage, fully functional. Includes installation instructions if available.",459.00,auto-parts,interior-parts,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Headliner,
auto-parts-interior-parts-9,Sun Visor,Sun visor in excellent condition. Tested and verified working. Compatible with most models.,747.00,auto-parts,interior-parts,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Sun%20visor,
auto-parts-interior-parts-10,Interior Trim,Interior trim pieces in very good condition. Minor wear but fully functional. Great replacement part.,524.00,auto-parts,interior-parts,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Interior%20trim,
auto-parts-tires-wheels-1,Car Tires Set,"Set of 4 car tires. High-quality part, genuine or OEM equivalent. Ready to install.",755.00,auto-parts,tires-wheels,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Car%20tires,
auto-parts-tires-wheels-2,Alloy Wheels,Alloy wheels set in very good condition. Minor wear but fully functional. Great replacement part.,393.00,auto-parts,tires-wheels,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Alloy%20wheels,
auto-parts-tires-wheels-3,Steel Wheels,Steel wheels in very good condition. Minor wear but fully functional. Great replacement part.,1613.00,auto-parts,tires-wheels,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Steel%20wheels,
auto-parts-tires-wheels-4,Tire Pressure Sensor,"TPMS sensors. Excellent quality, well-maintained. Tested and working perfectly.",1039.00,auto-parts,tires-wheels,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Tire%20pressure%20sensor,
auto-parts-tires-wheels-5,Wheel Cover,"Wheel covers. High-quality part, genuine or OEM equivalent. Ready to install.",538.00,auto-parts,tires-wheels,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Wheel%20cover,
auto-parts-tires-wheels-6,Wheel Spacers,Wheel spacers in very good condition. Minor wear but fully functional. Great replacement part.,1438.00,auto-parts,tires-wheels,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Wheel%20spacers,
auto-parts-tires-wheels-7,Lug Nuts,"Lug nuts set in great condition. No damage, fully functional. Includes installation instructions if available.",2078.00,auto-parts,tires-wheels,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Lug%20nuts,
auto-parts-tires-wheels-8,Tire Chains,"Tire chains in great condition. No damage, fully functional. Includes installation instructions if available.",1737.00,auto-parts,tires-wheels,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Tire%20chains,
auto-parts-tires-wheels-9,Spare Tire,"Spare tire. Excellent quality, well-maintained. Tested and working perfectly.",614.00,auto-parts,tires-wheels,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Spare%20tire,
auto-parts-tires-wheels-10,Wheel Rim,"Wheel rim. Excellent quality, well-maintained. Tested and working perfectly.",868.00,auto-parts,tires-wheels,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Wheel%20rim,
auto-parts-electronics-parts-1,Car Battery,"12V car battery in great condition. No damage, fully functional. Includes installation instructions if available.",1020.00,auto-parts,electronics-parts,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Car%20battery,
auto-parts-electronics-parts-2,Car Stereo,"Car stereo system. High-quality part, genuine or OEM equivalent. Ready to install.",638.00,auto-parts,electronics-parts,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Car%20stereo,
auto-parts-electronics-parts-3,GPS Navigation,"GPS navigation unit. Excellent quality, well-maintained. Tested and working perfectly.",159.00,auto-parts,electronics-parts,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Gps%20navigation,
auto-parts-electronics-parts-4,Backup Camera,Backup camera in very good condition. Minor wear but fully functional. Great replacement part.,1090.00,auto-parts,electronics-parts,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Backup%20camera,
auto-parts-electronics-parts-5,Bluetooth Module,"Bluetooth module. Excellent quality, well-maintained. Tested and working perfectly.",1180.00,auto-parts,electronics-parts,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Bluetooth%20module,
auto-parts-electronics-parts-6,LED Headlights,"LED headlight kit in great condition. No damage, fully functional. Includes installation instructions if available.",1101.00,auto-parts,electronics-parts,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Led%20headlights,
auto-parts-electronics-parts-7,Fog Lights,Fog lights in very good condition. Minor wear but fully functional. Great replacement part.,826.00,auto-parts,electronics-parts,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Fog%20lights,
auto-parts-electronics-parts-8,Turn Signal,Turn signal light in excellent condition. Tested and verified working. Compatible with most models.,706.00,auto-parts,electronics-parts,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Turn%20signal,
auto-parts-electronics-parts-9,Brake Light,"Brake light. High-quality part, genuine or OEM equivalent. Ready to install.",341.00,auto-parts,electronics-parts,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Brake%20light,
auto-parts-electronics-parts-10,Car Alarm,"Car alarm system. Excellent quality, well-maintained. Tested and working perfectly.",711.00,auto-parts,electronics-parts,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Car%20alarm,
auto-parts-accessories-1,Handbag,"Designer handbag. Excellent quality, well-maintained. Tested and working perfectly.",177.00,auto-parts,accessories,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Handbag,
auto-parts-accessories-2,Backpack,"Backpack in great condition. No damage, fully functional. Includes installation instructions if available.",140.00,auto-parts,accessories,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Backpack,
auto-parts-accessories-3,Wallet,"Leather wallet. High-quality part, genuine or OEM equivalent. Ready to install.",60.00,auto-parts,accessories,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Wallet,
